Optimal RPM (Predicted),Energy Usage (Predicted Optimal RPM),Energy Reduction (%)
1301.5364505645543,30.81590510698577,24.711238571192048
1251.4366469799781,18.60074326665954,30.395836382022644
1140.2379908222035,15.696239820903031,42.21588107936643
1148.7834438076352,32.37294111346955,41.34651552148756
1452.9180842564683,41.59631818474094,6.1790684640228415
953.0072346553534,14.285880084925104,59.63454269753583
1041.7154738398995,25.70273183396939,51.77017206944505
1107.204788702353,18.45692638683441,45.515446927759015
957.0845234697765,9.02905704576014,59.288409552650265
1366.3273857668798,17.59816878967375,17.028865551264175
1500.0,33.85500436196588,0.0
1452.8597337787678,24.694301266787058,6.1866041761905715
1485.1255151718328,50.84912174410033,1.973431297137698
1500.0,53.07124701475039,0.0
1411.3525173815194,48.70535299707513,11.470403185815469
1375.385765801683,29.83646445007949,15.925066454671907
911.5402618330227,8.282379434534608,63.07086004699486
1233.123673434712,22.698700766279327,32.41804471177253
1264.040437386335,35.982947880243216,28.986745451207234
861.2673338546068,9.556102367743573,67.03193687266565
1345.4705557845691,20.4871804959245,19.54262148963391
1330.0119575581518,28.83002373124159,21.380808566770348
1202.7230608241914,18.592059390482163,35.70921062051949
980.3495910365739,15.606268995626689,57.28509686019656
1296.293669042199,15.718105306433944,25.316565493382825
1263.6017982793353,40.872767608801574,29.036022017121326
1445.0727272046759,30.601002439615023,7.189547248410704
1124.6280789685459,20.80891766033224,43.787185955356364
1493.399070915587,23.555756262466254,0.8781873328205289
1275.1083776098567,40.81214370352396,27.737716682184853
1389.9081699315432,40.943228339226714,14.140234629224391
1500.0,22.15135153550608,0.0
1342.122153913251,47.209751522224906,19.942583287789148
1007.6608545451905,27.051182872011157,54.87198232076695
1134.2519088701185,20.401409054163725,42.821004765533
1397.2857869137827,31.162015860364725,13.226330208388045
988.7904442699222,9.44819256515691,56.54637588091066
1382.4327943658275,48.46179091992508,15.061314180528433
1385.9672591937594,22.028040859074466,14.62643361968615
1064.3477045189281,27.848820623916428,49.651731728235035
1500.0,49.05634465656316,0.0
1272.7982476071334,22.470568289755253,27.99931648392045
857.4416158879295,13.47644498077394,67.32417223748871
898.718967476869,12.442132987125063,64.10240966654712
1129.8853730591568,22.19521318361014,43.26040194430979
1178.0875974439125,13.077546686740256,38.31598278883689
1210.21945007785,19.69429414295091,34.90528367347849
1358.668910232626,47.593483726,17.956390771879487
1278.1445576012218,42.595268525445746,27.393177327750085
1368.495646177864,41.31270317320838,16.765318506321343
887.3227192961472,15.985179844872556,65.00703963648404
1155.849890764136,21.02993831708874,40.6227124453571
1448.8837605218248,25.241440782041835,6.699371044272691
902.4951530670266,17.05482678482293,63.80011105291218
1419.947209509636,32.75557062095034,10.38888543136878
1363.9002307340136,25.109095903434344,17.32338491572021
1230.6828907422685,22.400989542548633,32.6853165526335
1388.957809740672,43.80109232747221,14.257609011573111
894.4124480404669,11.776248764643222,64.44561656845597
1500.0,32.841377639564456,0.0
1387.5738566035068,21.380512996892527,14.428390776465374
1414.141824024504,41.199027146891154,11.120128957539915
1218.2194130763767,20.01024661506814,34.04184273794882
1260.7033161533202,19.251263271369098,29.361206606223185
1386.7846848954139,33.798470746081875,14.525699455090106
982.1818644818572,10.537323205551186,57.12527933701968
1076.1698599070758,23.125587255382356,48.527041450114886
1077.680961804285,17.111923612137208,48.38238864731515
1062.9824391247128,25.841455132485603,49.78081484944339
1000.0931347139901,20.447143786656103,55.54727652879755
1454.5989040047318,23.64910094295475,5.961867931921472
1448.9453823213885,40.290349447318995,6.691434624423353
1378.8151671277392,28.67235348446588,15.505277106600213
1010.6632031273058,16.65970683032831,54.602661770864636
1293.243921696652,16.687348126475477,25.66756262198507
1407.5447676043955,46.59191533361217,11.947454541755038
1500.0,23.1058288912175,0.0
911.3417235365706,17.06503139627943,63.08694501961747
1445.0979458127817,28.943831021718886,7.186307867007933
1142.1587388275173,17.35548128612871,42.02104068088601
1440.169632005231,42.235530292690186,7.818285824440769
1068.4490455981972,17.87446063221506,49.26296164268006
951.5077999573978,22.160905520232504,59.76146251645479
1358.9627325657577,38.86065597610187,17.920901844329265
1263.0647897394163,39.92725242914733,29.096326085356626
1426.9355878361634,45.45840936752977,9.50465902962944
1269.3240747959626,29.694208200800947,28.391839695261055
1200.061660379993,31.615442516019026,35.993422723822846
1399.0280262402275,38.927358399410934,13.009803635305477
1363.3769858789392,29.475358972381,17.386808638918176
1500.0,48.119743123478216,0.0
1283.3754920193628,37.04462519561855,26.797659843735932
1206.2455588713926,20.261777453877862,35.332073409024076
1138.4858652925486,32.72991173587194,42.39333042351453
1248.1043487953568,33.2832559302828,30.766023756360823
1206.7431033110631,15.975584927142085,35.27871478271933
1289.8055056687379,30.49980848644586,26.06230033540494
1435.7963470385894,33.1980295831255,8.377282214695217
1017.2718421887838,10.924806353534189,54.00702218177058
912.5276599549303,12.658263130665098,62.99081199187463
984.0423484036763,9.635844174794101,56.962695846585675
881.911514655467,20.214388671651736,65.43253690302666
1262.9569384614167,26.36834396571267,29.10843429298512
1461.8778647647603,28.0177868734827,5.018360378258903
974.6820966739277,22.165444461554994,57.77754712992515
1027.964255093834,16.116738337542582,53.035088455527955
881.8226844966109,15.515328858725853,65.43950013809736
1147.6905048593262,23.09078018447262,41.458066891366435
970.0860496285294,23.564159015188846,58.17480250293842
1099.5944007615328,20.458883690683525,46.261873502839364
878.6477701235713,13.719823111531872,65.68791538030558
920.3573952514298,19.568036804549468,62.35298955582238
916.4058682946934,20.09186812363243,62.67556820244663
1463.12533600354,37.84237004137049,4.856188939756799
1131.7980078387104,12.270702716226346,43.06814530899227
969.1482002176177,20.15196565229149,58.255634045109
1359.08564669869,47.53585607551694,17.906053552782375
1499.9903651231577,59.3211247487468,0.0012846461198177327
1208.3357205438674,16.053353631408143,35.10776828701035
1178.4623928010915,34.45184872517723,38.2767283890456
905.463194089054,17.881473697568925,63.56161796222436
899.368326361392,17.98955234972442,64.0505161572404
1012.8017571541353,22.991855257130524,54.410337809133146
1285.6780566968423,25.87288185731516,26.53475264569917
1011.3020737027202,25.948677091989534,54.54524958775902
1171.7104849917223,30.64512888515573,38.981979527131685
1104.4339280477448,17.921430366701742,45.78780882564574
897.3489193844284,10.619546629278874,64.2117740835377
1302.4544734013489,18.0856922210085,24.6049930985251
1283.2679096893235,29.890888842637093,26.809932087181977
1493.356952488039,39.70800999418044,0.8837783313616441
1479.3947330851265,42.732987453261046,2.7284988319994348
1064.2545019982563,10.832982867243352,49.66054911006417
1306.7100006077428,26.879932104138494,24.111509969409454
1396.2529535644394,24.892182540654765,13.354563985003523
1342.0742173967344,39.0292193701382,19.948301999953028
903.7969406119934,15.982261919425168,63.695604006240046
1500.0,23.12847506331915,0.0
1314.6986499785312,17.492399919808218,23.180775988650122
1473.0574280100266,33.91740100327145,3.5600806126438025
965.00648204453,10.344765036861185,58.611666204979564
1206.3004017237324,33.52563059948671,35.32619292449606
1479.988334420751,20.896805438954452,2.6504235545996258
851.7347189727001,13.45813540602687,67.75768748873313
1449.8000204094935,48.37148923545434,6.581328925361444
1087.3710654799206,31.10857980424329,47.44996293142499
1500.0,45.61626532869949,0.0
1009.8157294843669,14.843322267513345,54.678764110486945
1281.0310101209218,17.43323421985316,27.06486893815871
1140.9173240485632,31.58961249027119,42.147007097149604
1500.0,35.06621505914105,0.0
1122.2093969752393,16.678997980272904,44.02871419290977
997.614587100783,19.679740218919076,55.76733936016597
1125.223454518025,29.739247966973362,43.72765232900099
1278.2767302181867,22.954214185091725,27.37816004367561
1073.8218132463608,18.924302454387607,48.7514094842799
1198.6543521102194,17.869699767304596,36.143455296321335
1340.4637022203879,26.094800890861897,20.140313912427168
1082.686768354475,10.556209928130693,47.90174940578416
850.840705971477,10.183501696559711,67.8253374694204
1143.6875495304305,27.115724370378313,41.865723957736854
1115.9778742466206,25.189133879188443,44.64859485297751
1185.674560376375,36.94471934602234,37.51892608339066
1340.4662724148538,35.93310920360003,20.140007667476752
1216.6772553749674,38.36747306898873,34.208731389032714
1278.3355516134793,40.78880613677971,27.371476332491625
887.7496393484805,12.18540257118691,64.9733590149619
1373.376827823768,46.50533436660872,16.17049283540995
1448.681820891286,18.98099098310938,6.725376969738132
1406.4280034952558,18.197891500744557,12.087123154859938
1095.093904795562,19.404211690865946,46.70085954131594
920.828165859812,7.970520909321245,62.31446617596688
1170.1887775031687,20.994387201665564,39.14036555580619
1296.071464931607,40.027244754530884,25.3421670128906
1241.3294583951742,24.577630370228313,31.515607809793046
1135.9396386513,25.24580759830189,42.65071721514463
1332.5977115630528,30.277558912299053,21.074815072751765
1286.8780123313247,17.00394927533317,26.397554727919054
879.9747036876835,17.59593462272476,65.58420092754548
1312.0426832628907,45.00846383619588,23.490844324280612
940.4490353785624,12.486142754061502,60.691360526912504
1443.0247657592927,43.655374627435386,7.452423351348375
1426.8473590420783,30.19743674147556,9.515849510873167
1067.9208568962863,11.186775445046996,49.313113040262294
1005.8337743386593,18.74200665898643,55.03548526220654
1201.3514267884948,26.80848522238413,35.85576663792212
978.676767959054,10.625748626111497,57.43074594920978
1340.3521589589964,37.39561057016315,20.15360399884255
1154.1143691169539,24.438644141976166,40.80088991101224
1500.0,41.81715456467206,0.0
932.4272013302113,14.163913488161914,61.35908952086708
1299.1414122723154,39.857442880732144,24.988070707515284
1027.3353734921025,27.45116696173129,53.092534683192994
1065.5245249905024,14.664542003974573,49.54033273972285
1471.218221580984,22.10380265693623,3.800753088359414
1069.3569399038379,14.244105110192697,49.17669933686665
1463.5991891645417,25.57738903904438,4.794551710084261
1086.716427671862,15.159734027264827,47.51321803680474
1499.9903651231577,30.540633117934597,0.0012846461198167943
1366.1100966395522,21.443374346443196,17.055253504865487
1074.499733749678,23.62024795976175,48.686680985416494
1084.6407962800913,14.650194546942002,47.71352635755065
1146.5596736851476,13.392324623099217,41.57337398573369
875.3265837976156,13.834816929513558,65.94681651987537
1189.5528029248433,19.653631999725516,37.10951684682883
1210.9739837722245,21.398604485731948,34.82408936119236
1022.7561668926298,22.651150994275817,53.50976991480423
1256.4122276473263,26.40999363486975,29.841258409701467
902.1428895180724,17.90174764824412,63.82836475075481
896.6793278486152,13.25707870409094,64.26516368928692
1437.5511170247119,20.98398846568832,8.153190486266821
1297.5492848566178,29.269988355236617,25.171815705247997
1181.027006603668,28.80175060963728,38.00778709656798
866.5572681794225,9.391080384585516,66.6257111540185
1467.7344294309974,41.398718851339936,4.255806429460642
1216.7650581345115,21.58402522919469,34.1992352579075
941.6034701022827,11.156853420476317,60.59479578183732
1500.0,54.03763028422386,0.0
1500.0,57.652098904618974,0.0
1075.943268343302,13.705232323520107,48.548714813632586
1301.9473967834629,16.036551645838852,24.66368782261175
1462.844079931334,53.031914797188385,4.8927643471043964
1081.2383712247863,11.669475791058506,48.04104820405205
1125.1510444836442,30.96185000494477,43.73489453766064
1374.791572368819,50.38307330424471,15.997694779718671
1443.1832376376763,38.506178579726665,7.432095226739317
1499.5333778939105,53.981767059526675,0.06220660364793767
1135.9512211826918,12.868001599516758,42.64954769304673
1338.2834872128537,41.89992684029291,20.39988034904017
1264.80288769689,30.025806162055122,28.901051345493716
1237.3080796977777,18.252800068991117,31.95860959620435
1358.2967235826054,45.344050874846666,18.001333809100423
1313.7180444510345,33.26285371059172,23.295328874833313
1444.7442663817922,35.81324934662332,7.2317335447527515
1012.3513129780556,9.483753321666747,54.45088084940476
1239.8857574806434,26.717278476808115,31.674813706517817
1083.2747157146762,25.201735307926025,47.84515067970167
1500.0,59.91270230429394,0.0
1243.8350440232523,19.705110470110835,31.238861478207724
868.4475266152691,8.753934911601986,66.4799508229254
966.3184324382648,16.26721766083932,58.499052761335754
920.7063909191606,14.223149004351052,62.32443296536062
1191.8348173546372,24.09617650654039,36.86798969516616
944.3538338255883,23.184813459969444,60.36425940172947
906.1995622031634,9.35559365391135,63.502326820568676
1088.7364389635513,17.146104810912014,47.31790962102067
1277.1418000731717,20.85576939738669,27.507058778038164
1216.3591006762583,26.948987767750456,34.24313503120195
1138.279543066661,31.357291539155174,42.41420808159793
937.0505196954716,10.075320384601081,60.97494771281986
1318.9632520961954,23.86482513217092,22.681597316436786
856.6362476114255,9.806947866366885,67.38552619014295
1471.0321381957808,48.80556050855123,3.825086595339972
1480.8820461372377,35.89616474419381,2.5328162412617137
1109.817526440554,27.06720412461386,45.25800257801645
1183.4341437844137,20.325623778267374,37.754827881122296
1397.1854643819338,41.25277868411768,13.238790138659548
1452.8657190678798,49.03556858783919,6.185831215883225
1218.2854670455456,15.363603679976153,34.03468981269408
1500.0,22.90208731090218,0.0
1500.0,58.25417645595599,0.0
1384.9782753418503,26.848667999097174,14.748230081382827
962.6145381817739,19.63198687445103,58.81658892804844
966.002018333142,8.834654179729064,58.52622669227983
1500.0,47.91005771887462,0.0
1442.6145093469534,38.62919843325289,7.50503899651774
1187.2638104592093,32.35306081856503,37.35131752772796
853.6875984542089,7.2586013406867425,67.60966596646601
1495.7300734881514,30.820976004156783,0.5685132116946358
1040.8320762711683,23.190787517017913,51.85193728911328
1192.3656893637726,28.967289093528418,36.811736125691354
1270.4853758082038,37.51579453876912,28.26075154922166
1354.8709256733803,17.459821141564817,18.414434433998117
1209.649465659535,13.587621170327122,34.96658534353783
1456.748217665641,48.6213986656732,5.683761347910145
1373.4183524854357,38.07152529203263,16.165423513608516
1209.3792593665632,30.101410569820224,34.99563586728812
949.2987717086912,15.716228419846574,59.948081868105355
922.6297933312095,8.725109258696852,62.166856198115994
1238.3172503379587,20.95489555359814,31.847572778463874
1208.4687976379407,20.95594577317938,35.09347400602266
1051.3560553827558,11.767674141808198,50.87335310266718
1042.5680992566688,16.228299145360804,51.69118926277052
1398.1270939742092,37.695505306265,13.12180573756589
900.2100321302336,19.571078976164564,63.9831954689815
1289.7444696375474,20.141987183592857,26.069297912860517
1050.6253634834861,14.561581431419164,50.941615360230784
1341.330230949391,28.787513327799033,20.03703162405569
1459.1201494733637,55.733526819175815,5.376372862259055
1289.766317586552,17.795603312998775,26.066793156410007
896.2703558824896,8.640118936950268,64.2977532962789
890.0363615590264,7.078602096483618,64.79267889345644
1448.7738462454397,23.900648663596794,6.713526330453099
967.7212521217309,15.677980579444556,58.37847014186441
1500.0,22.21251931755677,0.0
1175.1057629725185,34.298145232133976,38.627842036834444
863.1724835389427,12.494058110157868,66.88592282938728
1074.7438332811603,13.005502988262556,48.66336412551633
1096.5890494404694,26.63427141972141,46.555220295433244
1134.9079441708773,15.120729722193525,42.75484258923703
1419.1988027429616,43.341899374401926,10.483322590797526
1194.1065354331474,34.44557443981067,36.62709253492647
1230.8047848877052,24.61255748978436,32.6719813998902
1471.9095774440557,26.64658999303203,3.7103198145982788
1500.0,49.43750822833671,0.0
1495.1758781363587,33.748739974965034,0.642181930629717
1040.7669605339354,18.901868081634298,51.85796150493127
1427.4249108997676,41.31295248811947,9.442583277457357
999.0309088192641,16.58301225035639,55.64165525438912
1137.9776735458631,22.042160773424122,42.44474731160645
1166.1781917525009,26.24133437721831,39.55681889248297
1219.4128911761272,32.266666827638154,33.91254225926573
943.6134900507335,10.23614920733914,60.426381395301085
1289.959165249731,43.33706366566079,26.044682310587426
1147.4684154595304,19.264509528512054,41.480721578790856
1484.5648711915483,21.595717269545883,2.0474285877342986
1028.3046206418023,11.477763106143897,53.00398254074307
1000.5785842419332,15.45169210890318,55.504110966951494
1000.1815280679879,19.493678849534508,55.539418262737094
1257.3413991122045,32.55904571668475,29.73744915904731
1395.5408167111766,36.10054757464112,13.442925728582319
957.4165607564667,8.975053955783032,59.26015685285595
1321.638649431978,18.940102750175814,22.367612459005223
1018.3004842875541,17.482383855905354,53.91396105332146
851.036708231798,12.375954194820302,67.81051205519935
1206.0579280323113,19.69900008092088,35.352189965795915
1189.2687795924433,25.582926170933415,37.13954532829781
1274.0260668345547,40.83056623629555,27.860336934492203
1059.623765541306,19.054239119575197,50.09766557778058
1340.9185781605001,29.281322203557032,20.086105188623232
948.2827170780995,9.547071953584911,60.03377282182121
1498.6310239462068,29.19896128292106,0.18244684737527114
1157.7711691599297,30.174299304570745,40.42515199386886
1244.2925284162532,26.180076716570216,31.188271276777236
948.8648425324208,9.516169922581696,59.98468936026331
1283.2779544436562,40.24274311678382,26.808786295062454
1050.6958310396847,13.210352244404447,50.93503425048117
1022.00011832054,26.10981115868662,53.57847814012455
1175.4418620816975,36.0711444025212,38.592730171818296
1154.8648198802025,22.84677388929171,40.72387768013632
894.7681582758618,15.065740205360061,64.41733079713876
1142.1560154629067,34.1415935181739,42.02131717075095
1086.0885149939993,11.29559275246002,47.57385500436131
1066.5688546000924,14.848450915154851,49.44137237320207
1148.859213997317,16.34957471021618,41.33877806282076
1188.012555905817,37.04350987826253,37.27227408933903
1147.8516145575654,12.633179328619208,41.44162982033735
892.8372576690183,19.863121297179255,64.57073916969188
1500.0,29.95579950519229,0.0
1024.2439983608606,18.103648956186223,53.374410303189215
862.9010714545412,12.861919123678662,66.90674403922688
1387.345268815541,31.89514623373501,14.456582448672625
1338.8372873630897,16.405700849287438,20.333987465166395
916.4964270578396,13.62097569659953,62.668191075120625
1347.9898664053458,20.517552890197614,19.241036447488817
1241.452839018142,24.15012106408102,31.501993266390905
1300.6871369305777,40.49140536485588,24.809465414370514
1495.7439567912081,20.48454201113854,0.5666673654480174
1255.865547116118,14.741058443935897,29.902299002965925
1397.7469366981147,45.02253655666836,13.169044486712725
1472.8143558249287,25.258051098565122,3.591905478933354
1500.0,29.192243560856497,0.0
1173.313673792199,23.603790831543666,38.81488990632236
898.0177339139703,17.083642980916377,64.15840664782301
1399.2083191337902,39.25603137978163,12.987381318524163
1125.9772390387195,22.66102120987547,43.65223365185521
980.8800304975007,11.177965848873148,57.23886070094322
986.0962695096002,25.281276088638613,56.782850989299995
878.6801434532243,7.4368063891443486,65.6853869111565
1154.6962278107194,33.507799175968195,40.74118317687534
1473.0068852310721,45.332564618110304,3.566698491638011
1318.3051795703784,17.723172017265536,22.75873126746276
1220.980472066298,25.091473395269066,33.742519414789335
1253.8771368996659,33.13493571961462,30.124094469346524
1258.5974121152165,25.394561862998103,29.597002409639106
1336.9029403328116,36.735560644512155,20.564023472421464
916.5164288519233,9.42371957186336,62.666561584200785
1247.9949276942864,29.220497146284604,30.778162686637025
1390.8960357215117,47.16245204965766,14.018143013963702
1451.7135734233007,19.2988309088433,6.334564477268938
941.4999517985989,16.24321579994901,60.60345958947716
1028.334524032164,26.639132910595276,53.00124918593524
1329.0384126552387,43.19158517601936,21.49586211941525
1185.003030586751,28.113811454451913,37.58968077778736
1173.5155672113556,18.418142352883088,38.79383171167156
1035.1749160896663,14.853076391107686,52.37390635994454
1471.3352710444958,48.974127050966054,3.785445341352011
1498.4938224892219,37.542912552887195,0.2007228427395623
1234.6410948498103,33.1152371134172,32.25161630702496
1500.0,45.30575989686324,0.0
1498.6571060811475,58.160083988399194,0.1789723729991254
1500.0,41.1141641476646,0.0
938.5337359746658,12.479959123393353,60.85130784166384
1015.4552634699062,11.830762951837606,54.171138128500594
1045.486682404268,15.135534388973912,51.420337640680756
1388.0661152212183,24.4925073749461,14.367664878874459
1044.2523551969048,15.275817059349125,51.534978607365225
1362.6794675962512,26.592940408265196,17.47131860407098
1250.5895081927194,16.107752688374187,30.490039199924084
1344.777316170552,33.76962720944754,19.62550977391677
949.7731716793804,22.750128897233935,59.9080409936929
1424.5816380935755,31.325241821991327,9.802984729183342
1336.7486233227305,45.434413542244236,20.582360801990443
1056.7263669149463,10.401526980115968,50.370194909632815
1353.4164137173618,20.210734049051638,18.589511603574895
934.2801158853479,21.837793053507426,61.20536289161159
1208.6956929297971,16.617942999960803,35.06909875079811
1167.0595419054066,19.978631356607618,39.465423362113
1091.1398614549712,19.33053374823852,47.085057899734494
1028.9258066409534,12.248491725786629,52.94718597458947
859.679370855833,16.359652024704072,67.15339463666307
909.9138183543427,16.38555915201161,63.202526363014236
963.165741441783,15.679169278611576,58.76941131168447
1285.5857341987532,26.54702658093398,26.545303112206792
1225.0058885320561,15.13120403791285,33.30491435830167
867.7530222945337,19.028301748196803,66.53354187994233
991.3530373973332,14.539912761199824,56.32085134413697
1184.118481412759,30.788663333254203,37.68281875452186
1335.5475710082255,25.10196306280829,20.725008247734607
1500.0,21.65705591503368,0.0
1328.5628587249448,16.85335008733527,21.552032462960092
1064.226951097787,17.81481942638156,49.663155402538166
1114.7518515124377,24.70107777915453,44.77014709109298
1087.083950795916,22.223380097018584,47.47771039653076
1289.0139502646869,23.44146217408921,26.153023823245665
899.2584728153372,13.830468787700351,64.05929773643678
1187.8682978740842,22.661231996004105,37.28750697358783
1237.2692522631755,30.069293936324186,31.96287988462767
969.3757481963971,23.802903382977956,58.23602928038557
1059.8069387817154,21.16810287097309,50.08041122267242
1083.8076838449101,11.8559956650743,47.79381797505473
875.9060943449092,8.585593279248043,65.90171172841987
1388.174424158804,34.152112254218814,14.354300804949915
1030.4562922133632,11.014450873684378,52.80710354835057
1116.8005471720655,26.389097756266988,44.56695723716333
1478.4952995727185,53.289477095921626,2.846739961838992
1397.9920445780147,45.70987641071981,13.138588590959202
1500.0,36.82859118296612,0.0
1403.3265641381083,37.58979939224408,12.47442463930363
1353.941547893872,23.769321703268563,18.526323772744266
913.560730927212,17.803062313276012,62.906968484788365
1217.6046388779534,35.87880912217255,34.10839748368394
1463.4276070219573,41.50490124025068,4.816872844710568
1225.1895372001215,27.51393316953785,33.28491546379343
1425.2069192568988,37.58442368474719,9.72378832454486
1157.442936149171,33.88003521883084,40.45892664703939
1482.4298706959382,54.57637760388836,2.328963487485512
1324.5841814550158,25.580034458458197,22.021188721739822
1338.6855519250175,44.02238100667651,20.3520441363205
1454.307503675678,22.304409027231216,5.9995415445607945
1054.60759807657,24.73248172776271,50.56901395907413
1020.7950827038667,17.594768256222626,53.68788440567138
1015.7892704433348,20.529522158475505,54.140984802319906
1311.5225104358185,21.17656343918898,23.55149798311682
1082.322519863487,15.407851878599997,47.93679835539341
1013.3027043675804,24.017446799380785,54.36522796983769
1500.0,42.52704879300399,0.0
1361.5635421010825,30.594550949565473,17.606432036495736
1400.982954515776,42.577104064962235,12.766522718055413
1030.9240149591794,21.83226152891395,52.76425223913092
1222.452052716707,20.438245998461184,33.582710169275984
1400.225620527523,48.06673706062089,12.860809405258353
1348.2947916055682,22.63064991790629,19.20449577463544
1097.0466192760152,17.646102010916564,46.51060956155848
1048.0351852237284,24.477521553610874,51.18321113480291
1065.4195877514167,23.57444211560921,49.550271201582284
1406.3020744521316,47.03320905473296,12.102865572961392
1149.5032112360188,30.92889925958391,41.27299410480359
1449.824180756624,21.15338681313436,6.578215328594861
904.3911183570016,12.569075967811122,63.64785355719875
1422.3602275623293,21.12262720186914,10.084061468837273
1175.091144693147,30.95739338205991,38.62936896283331
1481.0890757884845,41.60141828101605,2.5055622035561225
1114.562757911001,30.123904408620387,44.78888260790327
1431.6041882306326,47.29447962830705,8.911531032911617
1139.3311686077175,27.680064601492713,42.30775503284323
1500.0,26.909030501443297,0.0
1293.8984116538702,39.78555035340893,25.592306680870745
1162.958540313034,33.38317772500369,39.89010815613233
1288.355392918425,41.94635471964212,26.22846140168937
1304.964203443087,24.520768437457814,24.314152343651088
1493.6580865789479,34.34363434576365,0.8438009065473977
995.978059202551,20.554019831396634,55.912342470538654
1264.7653409036407,39.06203408484656,28.905272553284327
947.6243160344364,17.32179992307499,60.08925136267852
934.7124307755035,22.79468659895893,61.16945207794442
1281.9010914132962,42.66546742335415,26.965759637040005
994.0006395145746,21.003603637534514,56.08723238420519
1438.843986799397,31.935888280478725,7.987910295609608
916.7925584103193,9.093234558184161,62.64406243748717
1344.9001896699401,34.59805268056764,19.610821325589292
1075.9733639506003,11.768674320007959,48.54583644750351
856.8287947047119,6.8944277403204755,67.37086295843869
1258.6957087639148,20.157003591862523,29.586005010635823
995.6043469073074,15.585355298649807,55.94542152974551
1401.697611983382,44.2107776804237,12.677502424892625
901.695097798125,10.6615399928416,63.86426447141466
1290.0724093592419,25.96973813673411,26.03169682711291
1356.9997488978388,27.857743032307603,18.157852510720097
1157.7312629642877,33.558966555631706,40.42925878911623
